beatmap_id,diff_sr,diff_size,diff_approach,main_skillset
819944,6.34,4,10.3,Jump Aim
80028,6.58,4,9.7,Speed
1604098,6.39,4,10,Speed
41586,5.89,4,8.3,Low Density Reading
1705176,5.82,4,9.3,Kitchen Sink
1226973,6.23,4.2,9.5,Alt
1639118,6.68,4.2,9.7,Jump Aim
1148238,6.54,4,9.6,Streams
1945199,6.07,4.2,9.6,Alt
1038473,6.58,4.2,9.5,Tech
656186,6.9,4,9,Pattern Processing
2258007,6.47,4.2,9.4,Awkward Aim
1684963,5.26,5.5,8.8,Flow Aim
1946518,5.69,5,8,Tech
1639219,6.59,5.2,10,General Mechanics
1099759,6.13,5.6,10,Precision
77017,6.12,6.5,10,Alt
307410,6.17,3.9,10,Low Density Reading
1500554,5.55,4,10,Jump Aim
18801,6.86,6,9.7,Speed
909764,6.96,4,10,Low Density Reading
2004799,6.64,3.8,9.6,Kitchen Sink
2124848,6.3,4,9.2,Alt
1734403,6.75,4,9.4,Jump Aim
1804058,6.49,4.1,9.4,Alt
898106,6.26,3.8,9.6,Tech
1714634,6.73,4,9,Awkward Aim
1937417,6.4,4,9.6,High Density Reading
1756228,5.77,5,8,Flow Aim
1932206,5.97,4,9.6,Tech
697057,6.71,5.2,10,General Mechanics
1316268,6.56,6.8,10,Precision
2209569,6.35,5.6,10,Alt
1559432,6.17,5.7,10,Low Density Reading
1388891,6.56,3,10.3,Jump Aim
722587,7.08,4,10,Speed
1206896,7.09,4,9.7,Speed
59993,6.76,5,9.7,Low Density Reading
2061188,6.5,4,9.5,Strain Stamina
1191302,6.71,4.9,8.5,Pattern Processing
2019428,6.96,4,9.6,Awkward Aim
1556011,6.62,6,9.4,High Density Reading
1840640,6,5,9,Tech
1492621,6.5,5.2,10,Precision
1784484,6.68,6,10,Alt
386760,6.91,6.5,10,Low Density Reading
2162159,6.73,4,10,Jump Aim
1184314,6.89,4,10.3,Speed
2260859,6.92,4,10,Speed
711757,7.18,4,9.5,Kitchen Sink
1657723,7.11,4,9.6,Streams
2163594,4.39,3.8,9,Jump Aim
1265816,4.37,4,9,Streams
2147938,4.52,3.8,9,Alt
266055,3.95,4,8.8,Tech
1359683,4.1,3.8,8.8,Awkward Aim
1933174,4.14,4.8,8.5,High Density Reading
1093686,4.04,5.2,10,General Mechanics
1047610,4.11,5.2,9.8,Precision
910865,4.4,4,9.7,Jump Aim
1674475,4.56,4.3,9.3,Speed
1596681,4.36,4,9,Speed
283607,4.16,4,9,Awkward Aim
1837457,4.03,4.5,8.5,Pattern Processing
974072,4.45,4,9,
1213767,4.55,4,9,Jump Aim
2039004,4.42,3.5,9,Streams
1454746,4.46,4,9,Alt
2242256,4.52,4,9,Tech
1453419,4.7,3.9,9,Strain Stamina
2071687,4.44,3.6,9,Awkward Aim
2015158,4.57,4,9,High Density Reading
1180371,4.03,5.2,10,General Mechanics
1849133,3.98,5.2,10,Precision
1601116,4.67,4,9.7,Jump Aim
2024490,4.68,3.5,9.3,Speed
179012,4.61,4,9.7,Speed
645355,4.63,4,8.7,Awkward Aim
1104872,4.05,3.8,8,Pattern Processing
1437794,4.43,4.3,9,
430888,4.9,4,9,Jump Aim
1435453,4.66,3.8,9,Streams
1572152,4.5,4,9.2,Tech
1780782,4.7,4,9,Strain Stamina
925877,4.55,4,9,Awkward Aim
1676094,4.42,3.7,9,High Density Reading
667843,4.31,4,8,Flow Aim
831035,4.28,5.2,10,General Mechanics
656387,4.29,5.2,10,Precision
145832,4.3,6.5,9.8,Alt
2060888,,,,#N/A
1924042,4.81,4,9,Speed
1399239,4.77,4,9.3,Speed
188141,4.23,4,8,Awkward Aim
1249123,4.73,4,9,Pattern Processing
512707,4.88,4.2,9,
705801,4.87,4,9,Jump Aim
923377,4.83,4,9,Streams
127846,4.78,4,9,Alt
835047,4.53,4,9,Tech
799785,4.74,4,9,Strain Stamina
1637690,4.73,4.4,8.8,Awkward Aim
1954918,4.58,3.5,9,High Density Reading
1627629,4.5,3,8,Flow Aim
1647917,4.23,4.6,10,General Mechanics
454736,4.47,5.2,10,Precision
1599980,,,,#N/A
1703566,4.79,3.5,9.7,Jump Aim
1451309,4.51,4,9,Speed
734648,4.75,4,9.7,Speed
113076,4.6,5,9,Low Density Reading
1521108,3.99,4.8,8.3,Awkward Aim
663373,4.57,4,9,Pattern Processing
1289155,4.41,4,8,Tech
1961963,5.25,4,9,Jump Aim
2004679,4.94,4.5,9,Streams
1746519,4.83,4.2,9,Alt
2306584,4.97,3.8,9,Strain Stamina
1784485,4.94,4.2,9,Awkward Aim
2296610,4.9,4,9,High Density Reading
1716393,4.74,4,8,Flow Aim
1517266,4.61,5.2,10,General Mechanics
1499065,4.89,5.2,10,Precision
38206,4.98,6.5,9.8,Alt
263567,4.62,4,9.7,Jump Aim
1282221,5.25,4,10,Speed
484543,5.03,4,9.7,Speed
75781,5.11,4,9.7,Low Density Reading
1691692,4.86,4,9,Awkward Aim
2277128,4.69,4,8,Pattern Processing
2174670,4.43,4.5,8.5,Tech
543221,5.45,4,9,
2139960,5.45,3.8,9,Jump Aim
1497525,5.35,4.2,9,Streams
1589818,5.14,4,9,Alt
2142807,4.91,3.5,9,Tech
2096993,5.05,3.5,9,Strain Stamina
1660120,4.44,4,8,Pattern Processing
2139063,5.07,3.8,9,Awkward Aim
1506911,5.41,4,9.2,High Density Reading
54282,4.7,4,8,Flow Aim
2246285,4.76,4.9,10,General Mechanics
1460444,5.19,5.2,10,Precision
80543,4.74,6.5,9.8,Alt
1420165,5.08,4.5,10,Jump Aim
626309,5.04,3.7,9.9,Speed
1520992,4.75,4,9.7,Speed
279731,5.11,4,9.7,Low Density Reading
1963794,4.86,3.7,8.6,Awkward Aim
2151207,4.69,3,9,Pattern Processing
2201077,4.83,4,8,Tech
1127319,5,4,9,
1734126,5.4,4.1,9,Jump Aim
1095270,5.43,4,9,Streams
748656,5.2,4,9,Alt
2033671,5.17,4,9,Tech
1742530,4.95,4,9,Strain Stamina
1215683,5.29,4,9.2,Pattern Processing
2319869,4.83,4.1,9,Awkward Aim
2062581,4.87,4,9,High Density Reading
2239337,4.92,4,8,Flow Aim
2155961,5,5.2,10,General Mechanics
632127,5.2,5.2,10,Precision
24556,4.75,6.5,8.4,Alt
490802,5.38,4,9.7,Jump Aim
1646233,4.95,3.7,10,Speed
1654300,5.22,4,9.7,Speed
70923,5.15,4,9.7,Low Density Reading
2193921,5,4,9,Awkward Aim
1403276,5.33,4,9,Pattern Processing
128606,4.98,4,8,Tech
679903,5.54,4.2,9.2,
731975,5.67,4.2,9,Streams
1573887,5.55,4,9,Tech
95870,5.04,4,8,High Density Reading
2153404,,,,#N/A
68581,5.44,6.5,10,Precision
1462348,5.69,3.8,9.8,Jump Aim
261525,5.24,4,9.7,Speed
1283956,5.46,4.5,9.2,Jump Aim
181253,5.61,4,9,Streams
719443,4.99,4,9,Alt
1348414,5.04,4,9,Tech
47970,4.65,4,8,Awkward Aim
2101360,5.37,4,9,High Density Reading
51362,5.65,6.5,10,General Mechanics
152463,5.06,5.2,10,Precision
1848097,5.16,4,10,Jump Aim
1907065,4.83,3.8,9.7,Speed
2082293,4.64,5,9,Awkward Aim
1744010,5.07,4,9,Pattern Processing
928847,5.44,4,9.3,
638551,5.63,4,9,Jump Aim
358362,5.72,4.5,9.3,Streams
98415,5.43,4,9,Alt
1876451,5.75,4.6,9.2,Tech
1736572,5.81,3.6,9.4,Strain Stamina
907850,5.44,3.8,9.3,High Density Reading
58701,5.54,6.5,10,General Mechanics
537235,5.67,5.2,10,Precision
438061,5.73,4,9.7,Jump Aim
134769,5.95,5,9.7,Speed
96006,5.39,4,9.7,Speed
1625011,5.2,4.2,9.4,Pattern Processing
678340,5.84,4.3,9.3,
2255457,6.01,4.6,9.4,Jump Aim
1604076,6.25,4.4,9.4,Tech
199304,5.85,4,9,Strain Stamina
1649466,6.05,4.3,9.3,Awkward Aim
948389,5.82,5.5,10,General Mechanics
993150,6.02,6.5,10,Precision
1183928,6.27,4,9.7,Jump Aim
125245,5.72,4,9.7,Speed
50658,5.48,5,8,Awkward Aim
1405185,5.52,2.8,9.4,Pattern Processing
1510461,6.19,4,9.2,
1355247,6.54,4,9.5,Jump Aim
729619,6.01,4.5,9.6,Alt
1039881,6.24,4,9.3,Tech
1896862,6.19,4,9.3,Flow Aim
1032263,6.34,4.6,10,General Mechanics
367175,6.31,5.2,10,Alt
1802689,6.32,4,10,Jump Aim
974072,6.26,4,10.3,Speed
43765,6.29,5,9,Low Density Reading
178721,6.32,0,9,Pattern Processing
131564,5.6,4,9,Tech
2058088,6.06,4,9.4,
1076701,6.85,4,9.3,Jump Aim
305948,6.69,4,9,Streams
1442763,5.9,4,9.4,Tech
278399,6.31,4,9,Strain Stamina
1618445,5.79,5,8.2,Pattern Processing
495633,6.43,4.3,9.3,Awkward Aim
35203,5.59,4,8,High Density Reading
1182535,6.14,4,9.4,Flow Aim
676172,6.52,5.2,10,General Mechanics
146583,6.41,6.5,10,Precision
1557509,6.29,5.2,10,Alt
91157,6.46,4,9.7,Jump Aim
111496,6.3,4,10.3,Speed
50867,6.7,4,9,Low Density Reading
827223,5.66,5,8,Awkward Aim
153857,5.76,4,9,Tech
488121,6.67,4,9.5,
1008851,6.73,4,9.6,Jump Aim
1849487,,,,#N/A
1500437,6.81,4,9.5,Tech
180079,6.36,4,10,Strain Stamina
1055828,6.37,5.2,9.2,Pattern Processing
767280,6.68,4.2,9.6,Awkward Aim
1629947,,,,#N/A
1117247,,,,#N/A
338682,,,,#N/A
137572,,,,#N/A
2011977,6.79,5.2,10,Alt
905424,6.87,4,10.2,Jump Aim
76638,7.06,4,10.3,Speed
64589,6.47,5,9,Low Density Reading
925681,6,2,9.4,Pattern Processing
1479714,6.02,4.5,9,Tech
853167,5.9,4,9.3,Jump Aim
93893,5.68,4,9,Streams
650610,5.29,4.2,9.4,Alt
309797,5.14,4,9,Tech
114748,4.88,4,8,Awkward Aim
96351,5.54,4,9,High Density Reading
1598151,5.77,5.2,10,General Mechanics
2320395,5.11,6.5,10,Precision
2201286,5.48,4.2,9.9,Speed
887556,6.02,4,9.3,Jump Aim
1423240,5.86,4,9.3,Streams
925768,5.66,3.5,9.4,Tech
21878,2.88,5,6,Awkward Aim
891079,5.67,4.8,9,High Density Reading
915925,5.97,5.2,10,General Mechanics
142449,5.42,6.5,10,Precision
250926,5.73,4,9.7,Jump Aim
333375,5.7,4,10.3,Speed
235879,5.19,4,9.3,Awkward Aim
53493,4.59,5,8,Pattern Processing
750846,5.73,4,9.2,Kitchen Sink
182001,5.98,4,9,Streams
2139992,5.68,3.5,9.4,Alt
581939,6.22,5,9.2,Streams
2281211,6.04,3,9.7,Alt
297668,6.03,4,9,Tech
2234164,5.69,4.2,9.2,Strain Stamina
30613,5.3,4,8,Awkward Aim
2100202,5.9,4.2,9.2,High Density Reading
2003512,5.91,4,9,Flow Aim
1289157,5.89,5.2,10,General Mechanics
498060,5.06,7.8,10,Precision
2341601,5.97,4.4,10,Alt
2223721,5.91,4.5,10.2,Speed
45544,6.28,4,9.7,Speed
2226666,5.02,5,8,Awkward Aim
1652205,5.71,4,9,Pattern Processing
1039330,5.7,3.7,9.3,Tech
1042623,6.46,4,9.3,Streams
2028583,6.2,3.8,9.5,Alt
50845,5.45,5,8,Tech
1743778,5.87,4,9.2,Awkward Aim
711063,6.11,4,9,High Density Reading
2266782,6.41,5.2,10,General Mechanics
1087690,6.19,6.5,10,Precision
2286489,6.19,5.2,10,Alt
947708,6.33,4,10.3,Jump Aim
90466,6.49,4,9.7,Speed
823197,6.46,4,10,Speed
136553,6.23,3,9,Awkward Aim
43666,4.95,5,8,Pattern Processing
344709,6.38,4,9.3,Tech
1478218,6.21,4,9.5,Streams
1974330,6.6,4.5,9.5,Alt
2417473,,,,#N/A
2219809,6.18,3.8,9.5,Alt
2116466,6.63,4,9.6,Tech
2207749,6.12,5,9,Strain Stamina
2074136,6.64,4.2,9.2,Pattern Processing
1571592,6.02,5.3,9.2,High Density Reading
1890973,6.4,4,9.5,Flow Aim
893916,6.29,5.2,10,General Mechanics
2207263,6.29,4.3,10,Alt
425890,6.74,4,10.3,Jump Aim
1073765,6.73,4.5,10,Speed
37735,,,,#N/A
2313561,6.3,4,9.5,Awkward Aim
42793,5.44,6,7,Pattern Processing
1167475,6.04,3.8,9,Tech
1221687,6.94,4,9.6,Kitchen Sink
2223893,6.96,4.5,9.7,Alt
2266069,7.27,4.3,9.6,Jump Aim
2285424,7.02,4.7,9.4,Streams
2332798,7.11,4,9.6,Strain Stamina
2287358,6.33,7,8,Pattern Processing
2368235,6.46,3.5,9.6,Awkward Aim
2428685,6.13,4,9,High Density Reading
969314,6.43,5,9.3,Flow Aim
2366967,6.73,4.8,10,General Mechanics
2299955,6.72,6.5,10,Precision
1925935,7.22,5.7,10,Alt
2275555,7.06,4.2,10.3,Jump Aim
2096828,6.3,4.7,10.2,Speed
2356185,6.52,4,10.2,Speed
963412,6.69,5,9.7,Low Density Reading
1719416,6.56,4,9.3,Awkward Aim
1093434,5.82,5.6,8.7,Pattern Processing
277983,6.1,4,9,Tech
1230741,7.35,4.2,9.8,Kitchen Sink
2156070,7.28,4.1,9.7,Alt
1487213,6.71,4,9.7,Jump Aim
1094551,6.53,4.8,9,Alt
1958623,6.54,3.8,9.5,Tech
130030,5.61,4,8,Awkward Aim
1864662,6.25,5,9.4,High Density Reading
1656911,6.33,5.2,10,General Mechanics
2034967,6.94,4.2,10.2,Jump Aim
1451540,6.33,4,9.5,Tech
96391,6.05,5,9,Strain Stamina
1697022,6.18,5,9,Awkward Aim
1828691,6.51,4,9.3,High Density Reading
986042,6.55,5.2,10,General Mechanics
85550,6.54,6.5,10,Alt
668313,6.38,4,10.1,Speed
1406645,6.68,4,10.3,Speed
45221,6.3,5,9,Low Density Reading
975517,6.45,3,9.5,Awkward Aim
733432,6.59,4,9.4,Pattern Processing
42244,5.69,5,8,Tech
2134989,6.55,4,9.4,Alt
279481,7.04,4,9,Strain Stamina
1076701,6.85,4,9.3,Awkward Aim
843411,6.66,4.2,9.7,High Density Reading
2299818,5.37,4,8,Flow Aim
2036340,6.95,5.9,10,General Mechanics
1013338,6.55,4.6,10,Precision
1552314,6.79,4,10.1,Speed
829336,,,,#N/A
65177,6.76,4,9.7,Low Density Reading
1087428,6.91,3.2,9.5,Pattern Processing
927754,7.23,4,9.6,Jump Aim
1989886,7.01,4,9.8,Streams
1849132,6.4,4,9.6,Alt
1731978,6.76,4,9.6,Tech
1900116,7.24,4,9.6,Strain Stamina
2245707,6.02,5,8.5,Pattern Processing
2085629,6.61,4.2,9.3,Pattern Processing
2234162,7.04,4.4,9.6,Awkward Aim
2164735,,,,#N/A
1382561,6.49,5.6,10,Precision
1216282,7.21,6.8,10,Alt
1054400,7.43,4,10.2,Jump Aim
142893,7.05,4,9.7,Speed
817987,7.2,4,10.3,Speed
36994,6.34,4,9,Low Density Reading
83975,7.04,4,9,Awkward Aim
2027309,7.03,3.5,9.4,Pattern Processing
2236260,7.47,4,9.8,
1391381,7.47,4,9.7,Jump Aim
1682749,7.54,4,9.8,Streams
1988829,7.25,3.8,9.5,Alt
1850085,7.11,4,9.7,Tech
2222880,7.59,3,9.8,Strain Stamina
1911123,5.72,5,8,Pattern Processing
2225299,6.83,4,9,Awkward Aim
2135261,7.17,4.2,9.6,High Density Reading
1629195,6.31,5.2,8.2,Flow Aim
2221627,7.47,5.2,10,General Mechanics
1512093,6.75,5.2,10,Precision
1965649,7.08,6.5,10,Alt
152480,7.85,5,9.7,Jump Aim
1863206,7.01,4,10,Speed
2079130,7.46,4,10.5,Speed
281632,7.11,4,9,Awkward Aim
513775,6.82,3.5,9.8,Pattern Processing
2223544,5.72,5,8,Tech
2254763,7.74,4.2,9.8,
2053468,6.38,4,9.5,Jump Aim
637391,5.96,4,9.4,Alt
2140171,6.15,4.2,9.4,Tech
97397,5.7,4,8,Awkward Aim
2088202,6.49,4,9.2,High Density Reading
1149435,6.11,5.2,10,General Mechanics
1873114,6.33,4,10.2,Jump Aim
125957,6.63,4,9.7,Speed
1859160,5.98,4,9.5,Jump Aim
841861,6.26,4,9.5,Streams
1958595,5.6,4,9.4,Alt
815857,5.73,4,9.3,Tech
674932,6.04,4,9.3,Strain Stamina
1750943,6.07,3.8,9.2,Awkward Aim
1946856,4.89,4.5,8.4,High Density Reading
1741529,5.83,5.2,10,General Mechanics
145759,5.95,6.5,10,Precision
2048440,6.32,3.8,9.9,Jump Aim
73074,6.34,4,9.7,Speed
2147636,5.82,4,9.2,Awkward Aim
2132761,5.06,5,8,Pattern Processing
1508978,6.43,4,9.5,Jump Aim
2036650,5.85,4,9.2,Alt
1461594,5.9,4,9,Tech
1394628,6.32,4.2,9.6,Awkward Aim
2189444,6.1,4,9.2,High Density Reading
358362,6.15,5.9,10,Precision
1816958,5.78,6.1,10,Alt
84311,6.67,4,9.7,Jump Aim
974653,6.62,4,10.3,Speed
56308,6.25,5,9.7,Low Density Reading
2232934,6.22,4.2,9,Awkward Aim
2139556,6.47,4.2,9.6,
1863869,6.6,4.4,9.4,Alt
1688157,6.37,4.4,9.6,Awkward Aim
1426311,5.52,5,8.5,Flow Aim
740044,6.64,5.2,10,General Mechanics
2197544,6.1,3.6,10,Precision
575205,6.95,4,9.7,Jump Aim
1691045,6.38,5,9.7,Speed
451400,6.71,4,10.3,Speed
1800409,6.31,5.5,9.3,Low Density Reading
240689,6.12,4,9,Awkward Aim
1304748,6.4,4.7,9.4,
1084742,6.86,4,9.6,Jump Aim
2164735,,,,#N/A
1694395,6.5,3.8,9.3,Alt
738978,5.17,5,7,Pattern Processing
1392007,6.12,4,9,Pattern Processing
1499313,6.41,3,9.3,Awkward Aim
211903,5.53,4,8,Flow Aim
1564926,6.56,5.2,10,General Mechanics
394808,5.7,5.2,10,Precision
1885397,6.65,6.5,10,Alt
105531,6.92,4,9.7,Speed
861348,6.94,4,10.3,Speed
66458,6.39,5,9.7,Low Density Reading
178645,6.37,4,9,Awkward Aim
1434351,5.66,3,9.2,Pattern Processing
2174050,5.06,5,8,Tech
2251476,5.79,2,9.3,Alt
2251000,6.39,4.3,9.6,Tech
1670401,6.77,4.5,9.7,Strain Stamina
24428,5.43,5,6,Pattern Processing
2287856,6.18,5,9.4,Pattern Processing
1831288,5.7,4.5,9,Awkward Aim
1245231,6.56,4,9.6,High Density Reading
1414172,6.67,5.2,10,General Mechanics
2056126,5.98,3.9,10,Precision
764292,6.98,6.5,10,Alt
248474,7.05,4,9.7,Jump Aim
877816,6.97,4,10,Speed
346774,7.22,4,10.3,Speed
43423,6.72,4,9,Low Density Reading
2259971,6.46,3.8,9.4,Awkward Aim
2256806,5.63,3,9.4,Pattern Processing
2400783,6.26,5,8,Tech
804960,6.26,4,9.2,Jump Aim
306669,5.95,4,9,Streams
1971720,5.5,4.5,9.2,Alt
359780,4.83,4,9,Tech
1816958,5.27,4.7,8.6,Awkward Aim
467726,5.79,4,9.2,High Density Reading
88145,5.41,5.2,10,General Mechanics
1433156,5.78,4.2,10.1,Jump Aim
1231091,5.64,3.8,9.4,Jump Aim
1812405,5.46,4.4,9.4,Alt
1168349,5.11,3.4,9.2,Tech
351993,5.56,4,9,Strain Stamina
454385,5.27,4,9,Awkward Aim
155933,5.21,4,8,High Density Reading
707574,5.01,5.2,10,General Mechanics
1021024,5.21,6.5,10,Precision
97338,5.68,4,9.7,Jump Aim
633139,5.33,4,9.3,Speed
685733,5.7,4,10.1,Speed
930297,5.74,2,9,Awkward Aim
720590,5.92,4.2,9.2,
1599783,5.83,4.5,9.2,Jump Aim
2067296,5.47,5,9.3,Alt
2088589,5.41,4,9.2,Tech
1083643,5.66,4,9.3,Awkward Aim
1242784,5.74,4.5,9.2,High Density Reading
2027183,5.01,3,8,Flow Aim
176960,5.68,5.2,10,General Mechanics
659423,5.44,5.2,10,Precision
996496,5.72,6.5,10,Alt
83112,5.75,4,9.7,Jump Aim
256580,5.89,4,9.7,Speed
720587,5.8,4,10.1,Speed
134757,5.52,4,9,Low Density Reading
211889,5.35,4,9,Awkward Aim
1505919,4.74,3.2,9.3,Pattern Processing
63893,5.28,5,8,Tech
751984,6.1,4,9.3,Jump Aim
635679,6.16,4,9.4,Streams
1600024,5.42,3.8,9.3,Alt
1898580,5.97,4,9.4,Strain Stamina
1582612,5.73,4.5,9,Awkward Aim
969943,5.48,5.5,10,Precision
1538482,5.74,3.8,9.9,Speed
984887,6.12,3.8,10.2,Speed
1467820,5.73,4,9,Awkward Aim
1684961,5.05,2,8.8,Pattern Processing
90024,5.54,5,8,Tech
1093078,6.17,4.6,9.1,
2428503,,,,#N/A
220231,6.09,4,9,Strain Stamina
2299818,5.37,4,8,Pattern Processing
1588845,5.79,6,9.3,Pattern Processing
531555,5.81,4,9,Awkward Aim
1714884,5.92,4,9.3,High Density Reading
1552980,5.06,2,8.4,Flow Aim
344715,6.09,5.2,10,General Mechanics
2037344,6,5.9,10,Precision
2277825,5.78,3.5,9.7,Speed
1890389,5.78,4,9.2,Awkward Aim
664604,5.57,3,9.2,Pattern Processing
56830,5.46,5,8,Tech
2135202,6.49,4,9.5,Jump Aim
151229,6.22,4,9,Streams
1697022,6.18,5,9,Alt
2042325,5.75,4.2,9.4,Tech
1253047,5.78,5.6,8.6,Pattern Processing
1543159,6.39,4.3,9.3,Pattern Processing
2160823,6.07,3,9.3,Awkward Aim
1784484,5.94,4.6,9.3,High Density Reading
818370,5.89,5.2,10,General Mechanics
1826120,5.64,5.2,10,Precision
1076706,6.13,6.5,10,Alt
2205163,6.53,4,9.7,Jump Aim
634879,6.55,4,10.3,Speed
737878,5.88,5,9.7,Low Density Reading
1480932,5.68,3.6,9.6,Pattern Processing
1831435,6.5,4,9.6,
1260399,5.06,4,9,Jump Aim
355154,5.05,4,9,Streams
52900,4.23,4,8,Awkward Aim
1773538,4.7,5.9,10,General Mechanics
249745,4.94,4,9.7,Jump Aim
1218984,5.22,4,9,Jump Aim
1630782,4.92,4,9,Alt
1388891,4.65,3,9,Tech
55655,4.65,5,8,Awkward Aim
1989305,4.95,3.8,9,High Density Reading
1383192,4.9,5.9,10,General Mechanics
1776020,4.8,4.9,10,Precision
1263932,5.03,3.5,9.3,Jump Aim
1546623,4.53,4,9.7,Speed
56063,4.43,4,8,Awkward Aim
2103163,5.28,3,9,Pattern Processing
1183556,5.59,4.3,9.2,
1347457,5.53,4,9,Jump Aim
214262,5.41,4,9,Streams
1669805,5.12,4,9.2,Alt
278262,5.11,4,9,Tech
1689770,5.2,4,9,Awkward Aim
1919543,5.05,6,10,General Mechanics
715345,5.21,5.2,10,Precision
1772925,5.13,3.8,9.7,Jump Aim
248461,5.53,4,9.7,Speed
55743,4.9,5,8,Awkward Aim
1249039,5.12,3.8,9,Pattern Processing
921979,5.85,4,9.3,Jump Aim
1626314,5.61,4.2,9.2,Alt
1055190,5.33,3.5,9.3,Tech
1935975,5.35,4.5,9,Awkward Aim
68520,4.88,4,8,High Density Reading
33158,5.07,6.5,10,General Mechanics
1021251,5.25,5.2,10,Precision
1582581,5.52,4,9.7,Jump Aim
1921115,5.22,4,10,Speed
50719,5.1,5,8,Awkward Aim
149559,5.46,4,9,Pattern Processing
1520055,5.97,4,9.3,
1813989,6.08,4,9.2,Jump Aim
153066,6.07,4,9,Streams
1877730,5.82,4,9.4,Tech
772461,5.94,4,9.2,Strain Stamina
931492,5.56,4,9.3,Awkward Aim
2096828,5.22,6.1,10,Precision
1863198,5.64,5.2,10,Alt
195946,5.8,4,9.7,Jump Aim
2107599,5.68,4.5,9.7,Speed
533634,5.1,4,9,Awkward Aim
68825,4.74,5,8,Pattern Processing
730428,,,,#N/A
1056271,5.89,4,9.3,
1479842,6.31,4,9.2,Jump Aim
1523023,5.97,4,9.6,Tech
148716,6.11,4,9,Awkward Aim
274365,5.18,4,8,High Density Reading
1363850,5.8,5.2,10,General Mechanics
28148,5.6,6.5,10,Precision
1632945,6.02,5.2,10,Alt
686559,6.24,4,9.8,Jump Aim
2249662,,,,#N/A
68581,4.91,5,8,Pattern Processing
908947,5.55,4,9,Tech
1511204,6.22,4.2,9.5,
2380125,,,,#N/A
54708,4.38,4,8,Pattern Processing
154226,6.23,4,9,Awkward Aim
1443057,5.68,4,9,Flow Aim
1536489,6.34,5.2,10,General Mechanics
1392665,5.76,5.7,10,Precision
315115,6.28,4,10.3,Speed
976187,5.78,4,9.5,Tech
1707318,6.2,3.8,9.4,Jump Aim
976187,5.78,4,9.5,Tech
311573,6,4,9,Awkward Aim
1738984,5.3,5,8,High Density Reading
521280,5.45,5.6,10,Precision
155049,6.44,4,9.7,Jump Aim
1208461,5.79,4,9,Jump Aim
448058,5.86,4,9.2,Streams
2049696,5.39,5,9,Alt
2295585,5.63,4,9.2,Tech
2014042,5.62,3.8,9,Strain Stamina
1270861,5.83,4,9,Awkward Aim
922642,5.18,5.9,10,General Mechanics
35041,5.35,6.5,9.8,Precision
1370110,5.63,4,10,Speed
431957,5.97,4.2,9.2,Kitchen Sink
2197297,5.37,3.9,9.4,Alt
1747614,6.09,4,9.5,Jump Aim
195305,6.06,4,9,Streams
934351,5.72,3.6,9.6,Strain Stamina
2382647,5.61,4.3,9,Awkward Aim
58063,5.59,5,8,High Density Reading
306018,6.26,5.2,10,General Mechanics
36263,5.78,5,9.7,Speed
2060985,6.02,4,9.3,Kitchen Sink
1017991,5.56,4,9.2,Alt
1139787,6.55,4.3,9.6,Streams
1941180,6.13,4,9.3,Alt
1930104,6.08,4,9.4,Tech
135763,6.55,4,9,Strain Stamina
37166,5.41,5,8,High Density Reading
329369,6.47,5.2,10,General Mechanics
2015483,6.04,6,10,Precision
1271343,6.17,4,10.1,Speed
836339,6.66,4,9.3,Kitchen Sink
765873,6.46,4.5,9.5,Streams
1121510,5.81,4.6,9.6,Alt
2299186,6.81,4,9.6,Jump Aim
2405862,7.3,4.1,9.5,Streams
2405674,6.77,3.2,9.3,Alt
2246356,6.3,4,9.2,Tech
2340141,,,,#N/A
291285,6.57,5.2,10,General Mechanics
2405495,6.32,5.9,10,Precision
1405739,6.18,4.5,10.3,Jump Aim
1666389,6.66,4,9.7,Speed
1745634,6.75,4.5,9.7,Streams
2027382,7.11,4.6,9.8,Streams
2416639,6,4,9.7,Tech
220330,6.21,4,9,Awkward Aim
1263893,,,,#N/A
214248,6.81,5.2,10,General Mechanics
1647042,6.48,6.5,10,Precision
2418166,6.7,5.9,10,Alt
1554528,6.49,4,10.3,Jump Aim
60298,6.77,4,9,Speed
2416830,6.79,4,9.5,Kitchen Sink
1585398,6.48,4.3,9.5,Alt
2077121,7.35,4.2,9.6,Streams
2426162,6.92,4,9.5,Alt
2527867,7.07,4,9.6,Tech
744673,7.28,4,9.8,Strain Stamina
2032559,6.98,4.1,9.5,Awkward Aim
1171316,6.75,3.8,9.6,Flow Aim
2259391,,,,#N/A
537949,7.02,6.5,10,Precision
1397375,6.95,5.2,10,Alt
112158,7.41,4,9.7,Speed
936035,7.44,4,10.3,Speed
2143996,7.64,4.5,9.5,Streams
1325510,6.74,4.2,9.6,Alt
928642,5.86,4,9.2,Jump Aim
475805,5.95,4,9.2,Alt
1643448,5.5,4.2,9.1,Awkward Aim
306278,4.35,4,8,High Density Reading
29731,5.48,6.5,9.8,Precision
859034,5.95,4,9.7,Jump Aim
824390,5.47,3.8,10,Speed
2205432,5.93,4.2,9.4,Jump Aim
1654240,,,,#N/A
59685,4.8,4,8,High Density Reading
205379,5.85,4,9,Flow Aim
586303,6.13,5.6,10,General Mechanics
1557405,5.69,5.2,10,Precision
374114,5.73,6.5,10,Alt
1417243,5.79,4,9.7,Jump Aim
325938,6.01,5,9.7,Speed
2223742,5.41,3,9,Pattern Processing
